Review
"close..but no sigar, stayed MediumPeriod, expensive, different experience staying typical hotel-chains, charming, variable service front-desk positive helpfull staff, room 211 spacius quite asked quite room got no view, window faced brick wall, probably better 3 floor.cleaning better hotel general soon general clean-up.close location space needle GPE_130,  "
"fun charming just needed issues stayed Month tourist trip seattle intention hitting tourist sites having traveled ORG_69, marqueen location perfect seattle center space needle emp ORG_70 FAMILY_MEMBER ORG_9 PERSON_56 arena, charming neighborhood good restaurants great not good selection does wear ShortPeriod rooms appointed having kitchen great, ate room going PERSON_57 market right near good fresh meals.the staff friendly helpful seen awhile, knowledgeable friendly fake, quick recommendation need, not say good things staff, really stay worthwhile, weekend staff not friendly helpful.the drawbacks bed uncomfortable slept pillows flat hard, does loud event key arena bars street FewDays avoid room floor facing street costs, n't like stairs avoid room floor, no elevator walking day gets tiring, clear day views floor room facing street gorgeous.you not close downtown pike place waterfront, did walk couple times n't terrible not advisable, did use shuttle times terrific not available stuck, schedule hotel advance ca n't schedule pick town advance chances, weekend staff not helpful regard kept recommending bus, got hotel shuttle available, shuttle really nice addition does make getting easier able schedule it.all nice place stay, showing age little bit charming better chain motel bland rooms decor, definitely recommend marqueen stay,  "
"gorgeous hotel great hotel huge elegant rooms, clean staff friendly helpful, fantastic value money great location interesting views seattle window GeneralTime away seattle center, recommend anybody,  "
"charming great value marqueen stayed marqueen aug GeneralDate. staff accommodating holding room night flight cancelled not charging night cancellation, received floor hotel room requested booking internet site, rooms quite large convenient kitchen came handy staying MediumPeriod bringing home goodies pike place market, great location seattle center events opera, OrdinalDate walk market downtown enjoyed, coming home uphill challenge warm ShortPeriod, monorail convenient 2 block walk did not use, walk flights stairs chore not decent shape, great value ShortPeriod attending opera nights location n't beat, coffee shop wonderful enjoyed 10 mercer dinner just appetizers drinks opera, clean, close transportation, offers car town did n't use, rented car nights parked street blocks away save valet fee hassle wanted use car, return price,  "
"good choice marqueen place stay going key arena seattle center venues short walk away, building refurbished apartment house rooms bigger usual hotel room size kitchen separate sitting area, room elegantly furnished bed comfortable, staff cordial gave suggestions helped trip, wine-tasting event ShortPeriod stayed there.a couple things mind:1. no elevator bellman assisted luggage, unfortunately did not offer pick carry flights remind exercise good, no big deal you.2, coffee bar not coffee shop trendy bar hotel nothing hotel big chains, no big deal, neighborhood kinda funky pleasant did not walk far good places eat breakfast dinner, 3. hotel not downtown not walking distance pike place market pioneer square business district right ORG_71 museums space needle monorail takes right downtown OrdinalDate, forms public transportation plentiful convenient.enjoy seattle,  "
"perfect needs marqueen nice change typical boxy hotel room, like brand new not love sense history appreciate marqueen, advise trip advisor asked room not bothered noise fact thought maybe ones not case, apartment nice equipped kitchen space, proximity market good restaurants GPE_41 park seattle center monorail walking workable option, staff gracious,  "
"great location downtown currently staying mayflower park hotel, FAMILY_MEMBER FAMILY_MEMBER stayed ShortPeriod arriving GPE_182, returned stay ShortPeriods end travels flying sea-tac airport, contact hotel directly rate got cheaper going directly online aaa discount mayflower nice older hotel right heart downtown GPE_182, add hotels near location expensive just 6 blocks away cheaper cheaper mayflower land desirable location, mayflower old building renovated 90 clean decor like saying fancy FAMILY_MEMBER laws house single bedroom small ShortPeriod fine barely fit luggage portacrib..this second time delux queen room upgraded free great size, bathrooms rooms nice clean tiny tastefully, desk really warm friendly restaurant bar site great, hope enjoy,  "
"gem, just returned second delightful stay LongPeriod mayflower park, 5th floor suite lovely sitting room separate bedroom, FAMILY_MEMBER normally rises earlier perfect arrangement, wet sink bar coffee maker sitting room allows sit desk write enjoys GeneralTime coffee, comfy sofa armchair ottoman cocktail table windows sides make room pleasant place hang, enjoyed terrific lunch ShortPeriod andaluca nightcap oliver baseball game, rooms attractive friendly environments, hotel real winner feel totally home staying,  "
"best bar lobby meet friend year, pop elevator oliver great place drinks people watching, great location,  "
"luxury luxury having stayed suite elses dime, suite king size bed ShortPeriod bed dining table, posh tell truth stay movie rock star.no complaints does n't better,  "
"nice stay mayflower park hotel great choice want equidistant space needle basball/football arenas did, needle definitely walkable.the stadiums longer.definitely leave OrdinalDate walk.another thing close pike place market, blocks away.also right major shopping tins restaurants starbucks course plenty fast-food joints.the staff extremely friendly easily stay, rooms pleasant, classic room touch small fine fine people,  "
"good hotel walls liked room small, staff great.oor.furnishings nice bed comfy.my compalint hear door, tv woke early n't talking loud hear form time time, wanted romantic away privacy,  "
"ORG_72 hotel-great location great hotel enjoyed ShortPeriod stay ORG_72 hotel Year. busy time ORG_74 cycle opera week upgraded suite pleasant surprise, wet bar coffeemaker mini-refigerator sink large living area desk free wireless internet access nice sofa comfy chairs king bed large closet/dressing room nice bathroom small historic fittings, hotel member historic ORG_75 lobby small evokes historic feeling, nice bonus invitation Weekday GeneralTime wine tasting hors d'oeuvres restaurant ORG_76, pleasant experience, did n't time use fitness center hotel location right center town provided lots exercise walking GPE_44, walked ORG_77 pike place market pioneer square victory brewery hotel, desk bell staff particularly helpful host wine tasting pleasant, certainly recommend ORG_72 hotel definitely stay again-there seattle barely scratched surface,  "
"great central location hotel ideally located 4 blocks pike market right beginning monorail line leading space needle, direct covered access mall surrounding monorail station, bar hotel offers great view street seattle fine cocktails, room small did not safe offered reception free.the complimentary wireless internet access great help research town.a note not know distinct scent pizza hallways lobby area maybe adjoining mall food court,  "
"trust great, just returned trip seattle, booked mayflower park hotel based comments site thought share experience add mix, happy stayed, request early check-in rollaway family package tickets ready waiting arrived, room fantastic FAMILY_MEMBER talking great hotel bathrooms deluxe room, location great, stores shopping sites nearby easy access monorail, staff helpful friendly concierge little, drinks bar nice pricey, dinner andaluca fine nothing spectacular somewhat slow service n't busy, overall stay great hope return day,  "
"wonderful stay decorating room little drab dark overall facility nice, deluxe single spacious corner room large seating area, staff gracious helpful price reasonable GPE_12 GeneralDate, location wonderful walk everthing convenient bus service,  "
"wonderful hotel, just spent ShortPeriod mayflower park wonderful experience, neat old hotel lot charm, staff friendly concierge folks helpful, hardly noise rooms, good beds not rock-hard like hotels, oliver bar bit pricey convenient better nonsmoking like rest hotel, upper floor room great view space needle, location ca n't beat, walked, concierge helped rent car day explored olympic peninsula, FAMILY_MEMBER preferred staying cheaper n't deny nice experience mayflower park,  "
"basic room no special employee attitude good downtown seattle location snobbish attitude desk friendly luggage handlers outdated interior need modernization, rooms fairly basic bit awkward small nonetheless clean, noisy ambiance proximity mono-rail blurts super sounding horn ShortPeriod, nice mall near hotel restaurants pike street market places walking distance, avoid seedy areas night located near pike market, bit pricey independent hotel definately think staying improve customer relations skill,  "
"awesome location helpful staff clean rooms stayed moore hotel celebrate special occasion budget getaway downtown GPE_182, friendly staff offered helpful dining suggestions surprised spectacular room fifth floor, amazing close waterfront attractions walking distance, hotel clean fantastic value traveler n't phased quirks come older building,  "
"cheap clean close downtown stayed Year. seriously really great hotel seattle, price right location brilliant staff friendly helpful PERSON_58 works GeneralTime/evenings goldmine information eat stayed room bathroom just sink 5th floor view sound foreground view rooftop carpark, room big clean bed comfortable tv zillion channels, tiny bit annoying wifi does n't really work rooms accessed lobby, shared bathrooms cleaned everyday did n't smell bad, floor stayed not renovated floor sure ask renovated room, hotel old hallways bit dark overall hotel does n't look like new modern/contemporary hotel, decor kind old location 2 blocks pike place market price definitely makes, definitely recommend place, stay grab pastry coffee pike place market breakfast,  "
"ORG_120 deal, stayed ORG_120 LongPeriod accident, booked place online turned total dump street recommended ORG_120 safer bargain-alternative friend i. pretty bare bones clean friendly staff feel home, LongPeriod appeared place bit facelift- new paint upgrades room, pretty basic smallish tv not way amenities bed comfy room clean, place cool history room despite recent coat paint funky touches big ol victorian bathtub noisy quaint furnace room, PERSON_75 bar downstairs superconvenient want stay close hotel drink/bite eat, subject convenient probably best thing place proximity hotel pike place shopping ORG_282, great place stay budget esp, n't want rent car want hoof downtown,  "
"pretty good, spent ShortPeriod, really like 3.5 ca n't, ORG_120 really cool old hotel excellent location walk GPE_182 sights, good spot nightlife funky restaurants.i checked ShortPeriod staff accomodating, room large clean, bed comfortable great view PERSON_63 window 7th floor, right near elevator hear minimal noise, no shampoo conditioner ehn brought anyway.i just parked street free SpecificTime, 8 came paid parking meter, 3 2 hours.then picked friend airport drove ORG_81 returned GPE_182 final night stay slightly great, room nice freshly painted clean faucet shower falling difficult use, night staff night not friendly, interrupted OrdinalDate conversation desk agent guest information using guest waited, clerk unhappy guest relieved.it great guest printer boarding pass welcome, not print you.i stay save questions friendly helpful day staff,  "
"best deal town n't mind shabby lobby ORG_109 best deal seattle, FewDays charging half downtown hotels wanted, n't let somewhat shabby lobby scare, desk staff great service lacking, broken light fixture closet went unrepaired despite 3 requests, n't energy effiicient light bulbs great, avoid rooms bath hall, finally ask quiet room away 2 busy streets, ca n't beat location close pike place market restaurants shops bell town, 194 bus airport just 1.50 non stop,  "
"great location fine stay stay ORG_120 looks little sketchy outside, inside solidly average great value seattle outrageously priced hotels bizarre reason.we went stay open minded not expecting cleanliness great location, yes rooms spartan opted splurge room bathroom share, tub/shower fine old clawfoot tub cool, difficult regulate hot water got scorched couple times, initial staff dealt checking pleasant night clerk total jerk, pillows exceptionally flat came dinner SpecificTime asked additional pillow bath towel, rolled eyes acted like asked jog block twice undies, complained slammed things storage area desk told nevermind make, responded snarky yeah just going motions, words just pretending look pillow, jerk, fine ORG_120, location perfect room clean comfortable, imagine Season hot hell upper floors no air conditioning, probably fine Season got unexpected heat wave really uncomfortable,  "
"great location reasonable price stayed ORG_120 OrdinalDate prior GPE_189 cruise trip, ORG_120 locates good location, walk pier pike place market downtown area easily, went jogging waterfront nice park enjoyed, walk ncl pearl pier 66 board ship nice walk downhill, location excellent price.the hotel not fancy clean, spend little bathroom instead sharing worth money, small tv no refrigerator drink, not problem walk buy stuff want nearby.this hotel good budget traveller wants stay near downtown area, way great time GPE_189 ncl pearl fanstastic,  "
"decent location nice staff disappointing read reviews ORG_85 trip advisor ORG_109, called book shared bathroom queen room avail, lived/traveled LongPeriod did n't think shared bath problem, fiance shared bathroom toilet shower entire floor stayed room 403, 25 rooms 1 bathroom, yes read correctly 25 rooms 2 people room bathroom, everytime day/night/6am/midnight/noontime tried use shower busy, paper-thin walls no shower toilet far room tiny room dirty sink room smaller-than-reserved-bed miserable, asked change rooms told, tried hotel seattle ShortPeriod impossible, loved town stay hotel, passed homeless/drunk/druggie-looking types way hotel night sure n't felt safe 6'5 fiance arm, wanted warn experience try stay ORG_87 close downtown action/shops/mass transit far away enjoy locals seattle,  "
"funky boutique hotel different plain, no a/c small tvs minimalist decor, not fancy place right price budget-minded travellers.the biggest problems are:1. parking- hotel no parking no agreement local garages, wind parking nearby ShortPeriod limited access car especially ORG_88, neighborhood- blocks pike place market street little rundown little shady dark, street noise awake night PERSON_65, maintenance- hot water did not work bathroom sink elevator small noisy, SpecificTime use elevatorall things said not deny value hotel location, just prepared level amenities appropriate money,  "
"perfect, love old hotels, searching web place mini-family reunion pleased ORG_109, tell owners trying Year flavor, ceiling lighting fixtures cast iron bathtubs true hotel era, ORG_120 reminded hotels stayed LOC_53, private sleeping rooms jack-n-jill bathroom 6th floor, room queen bed twin beds, beds comfortable, furniture basic budget hotel variety kept, closets huge, enjoyed looking windows different periods architecture area bits waterfront seen buildings, rooms basic clean, no air conditioning windows opened allow nice breeze, room fan, staff best, aimed, guided great eateries explained parking situation able stretch vacation dollars helped polish birthday cake cold stone creamery, room management hold luggage checkout time need, location great, blocks pike market blocks car rental office blocks mono-rail station took space needle seattle center, encountered homeless people area encountered parts seattle, none rude forceful, area hotel buzzes nightlife variety clubs area, plus birthday group needed celebrated cake ice cream, drawback encountered noise street, used portable radio white noise not bothered traffic sounds, definitely,  "
"great location clean rooms stayed Month, definitely no thrills place room fourth floor massive new carpet comfy bed clean sheets walk warbrobe sink, toilet shower room coridoor, refurb shower pressure great clean.it really close pike place pretty attraction walking distance depending far fancy walking, decor alittle dull nothing really bother, staff really helpfull friendly, location fairly safe did n't problems seatlle does fair share crazies pretty harmless.the bar door not normally home town popped cheeky cider ended chatting locals really cool little rough edges,  "
"noisy good value felt FewDays away wife FAMILY_MEMBER wife FAMILY_MEMBER honest- know wont read, chose seattle easy reach hometown vancouver.decided moore hotel downtown thrifty poor reading previous reviews suit budget, staying night-how bad be.on look place outside knew wasnt going buckingham palace.the lobby pretty spartan desk clerk duty pretty friendly-one guy check PERSON_67 turned away place full-so book PERSON_68 pleasantly surprised room-spacious clean.no frills no shampoo bar soap needs.the mattress felt like water bed spring touch floor hopped it.ok so125 PERSON_69 it-but PERSON_70 surely seen better days.ah tv-but wait no remote-125 PERSON_69 jumping change channels not on.a trip reception enquire whereabouts saidremote-shrug shoulders-our guests home know set tv ORG_90 duration ORG_91 pike place market-a short jaunt hotel-fantastic location-a dubious characters major city.parked right road place offering spot 5-had car night la hoya/mayweather fight local sports pub-on return garage full-now, no problem-park street free-after GeneralDate Weekday day GeneralDateGeneralDateWeekday GeneralTime winding down-seattleites winding up-the noise level rises crescendo-its 2 a.m.a water pipe prominent celing floor fixture room not outdone comes life gurgle splutterand keeps 5. a.m hour seattlitesdecide time home.i nod fitful sleep.something hotel though-somehow quaintand pleasant obscene kind way.was sorry leave-or teh thought Weekday office looming large, place go-just catch sleepbefore,  "
"not bad price given central downtown location low price ORG_120 good value two-star, price not fancy adequate clean roomy, elevator hallways small dingy rooms fine, beds good tv sufficient channel selection telephone bathroom normal size adequate motel-type towels/face cloths soap no shampoo, no air conditioning small fan room barely sufficient, rural area did n't street noise bad hotel facing 1st, GPE_49 expect city not objectional running fan white noise helps, definitely concur reviewers upper floor 5 higher definitely recommended, free internet service lobby, staff not overly helpful friendly provided acceptable service, best thing central location pike market good restaurants downtown sites free bus ride area,  "
"rudest people dont stay, despite fact cool hotel place sucks, desk nights run rudest people met, not problem room extremely rude not hear issue, dissapointed,  "
"terrible experience awful ShortPeriod stay, planned staying 3 dirty old hot, no a.c. met 2 policemen suggested safer place town, price n't, spend little lots advantages,  "
"good location inside room ORG_120 old place good section downtown ORG_9 market, room street bit noisy no a/c windows open, switched night courtyard room reflected traffic noise, courtyard rooms surround ORG_120 theater not want stay concert night unless n't bed early, prefer budget hotels near seattle center,  "
"loved ORG_109, just got night stay ORG_109 GPE_182, OrdinalDate paid amazing deal, room 6th floor views bay, room large clean quiet somewhat dark staff friendly helpful, drawback clawfoot tub bathroom no decals bathmat not careful bit slippery, desk does not provide bath mats spend bucks, location really convenient just blocks pike place market easy walking distance pioneer square main shopping area location catch tourist buses cruises, metro bus 1.25 2.00 depending time ShortPeriod airport just blocks away, definitely stay GPE_182 prices certainly afford,  "
"great location great price stayed ORG_120 nights right memorial day standard room 2 double beds private bath 7th floor 719, room huge sparsely decorated, bathroom average small large walk-in closet, no air conditioning norm seattle, room clean smell cleaning supplies entered room, desk service great recommended great places eat order delivery shuttle airport, free internet terminal lobby appreciated.the location great not walkable attractions middle downtown free bus zone n't walk n't want to.our room approximately 100 tax night, stay,  "
"best budget hotel seattle, reviews right best place location, easy walking distance, floor n't kept awake street traffic ca n't vouch lower rooms, reception friendly price great seattle.only negative points dingy little bathroom fairly small lift cares,  "
"surprising enjoyable stay, 3 hotels stayed trip ORG_96 hotel expensive surprisingly best, room bare-bones comfortable, 7th floor room quiet windows open, immediate neighborhood devoid homeless beggers, guest wireless internet lobby, word advice sure lock deadbolt door leave room.like reviewer walked ORG_97 street ORG_98 station, walking n't bad pretty far, mistake walking 1st walking GPE_57 extremely steep hill, way hotel website misleading, picture shown ORG_120 theater not entrance hotel, hotel located GeneralDate ave middle GPE_56 GPE_57, sign entrance hotel flat building not visible walking street, reached area OrdinalDate totally confused hotel, maybe just tired.by way reviewers mention hotel couple blocks pike market, true extremely steep decline GPE_56 GPE_57, save punishment knees walking GeneralDate ave ORG_99 market, want good exercise walk uphill GPE_56 hotel, majority market does n't start opening SpecificTime takes OrdinalDate setup, 6pm pretty PERSON_74 apologize mentioned coupon hotel,  "
"ORG_109 greatest place charming quaint friendly, great location ca n't beat price 10 foot pole, love little shops block underpants jewelry toys stop shopping n't need practical- PERSON_75 bar downstairs awesome,  "
"stay, stayed ORG_101 nights- n't better time, building old extra charming loved staff wireless network, great location right pike place market ORG_102 lots cute little independant shops, nice views cheap n't believe, bar downstairs excellent decorations- check,  "
"ORG_120 best great practical hotel outstanding price, walking distance, great friendly staff, great price great location, room simple bathrooms claw feet tubs definately visit,  "
"incredible price better location, exhaustive online search booked ORG_120 hotel Year FAMILY_MEMBER short shopping/sightseeing trip seattle, beautiful OrdinalDate drive ORG_105 arrived late check-in no problem greeted cool front-desk clerk accomodating, room 6th floor lovely view sound large comfortable impeccably clean bathroom complete creatively-folded towels just like LOC_35, OrdinalDate n't imagine better value major city especially given location walking distance pike place market amazing shopping great GPE_130 restaurants, n't forget ask front-desk staff parking, directed parkade street OrdinalDate, city ORG_120 hotel,  "
"deal, picked ORG_107 reviews n't disappointed, great seattle location close, rates reasonable larger room immaculately clean spacious comfortable, does n't little things like shampoo hair dryers, knew brought, staff helpful provided internet access lobby check email, heat wave windows open fan provided management fine, stay anytime,  "
"great little place fantastic staff makes place excellent exceptional staff, PERSON_76, love, ORG_109 situated GPE_56 GPE_57 GeneralDate ave. just block pike place, major attractions easy reach foot free downtown metro bus, n't pre-arranged transport bus 194 airport westlake center 2 blocks ORG_109, OrdinalDate ride 1.25, hotel currently renovation open fix rooms time, lucky newer ensuite rooms 5th floor 2 separate occasions 520 500. renovated rooms look kind eclectic clean spacious, rooms no air make quite warm Season borrow small fan desk, parking hotel OrdinalDate gated night did not car overheard lady desk, parking hotel 3rd ave price, n't know way just ask desk tell tonnes suggestions places, no room service restaurants hotel no lack restaurants surrounding hotel, note restaurants/shops GeneralDate ave/pike place close SpecificTime weekdays not sure weekends, shops/restaurants westlake center close later 8.30 pm.i definately recommend hotel looking clean friendly place stay high downtown prices,  "
"miss, stayed hotel friend FewDays 19th-21st Month, stayed recommended friend book basis stay reasonable, definitely not case time, disappointing things FewDays executuve hotel pacific placed room directly opposite elevators 5th floor, noise elevators guests returning home GeneralTime loud usually heavy sleeper hear clearly night, cleaning staff racket GeneralTime difficult sleep past 7am.2.we specific online request small fridge room medications, obviously ignored online pleas checked, previously similar hotels offered small portable fridge/cooler exact purpose.3, air conditioning did work turn produced worrying burning smell turned not used MediumPeriod, tried open window stuck open cm try let cool fresh air stuffy room.4, bathroom small size n't main issue, shower head virtually no pressure toilet noisy time flushed hear toilets adjacent rooms quite clearly, old poor plumbing.5, suggested desk staff reasons said fully booked night change rooms ShortPeriod, agreed, presented desk new room day new staff member stated nothing documented book room change booked not help, fact freely admitted just used room guest checked minutes overbooked rooms 4 guests check-in, not imagine reputable hotel does admits guests, glad check-out not returning hotel, time gladly pay extra dollars decent hotel room service,  "
"middle road not sure recommend hotel great old feel comfy beds not recommend terrible service desk staff dirty appearance bathroom, FAMILY_MEMBER stayed FewDays location hotel wonderful not perfect, condition hotel far perfect, headboards tears bathroom sanitary feeling room small paint coming baseboards places, feel like cosmetic changes make room appealing spending lot money hotel, nonetheless beds great tv nice conveniently placed feel nothing PERSON_77, expecting breathtaking n't recommend hotel, simly need stay- suit fine,  "
"not recommend staying, staff routinely indifferent point rude, parking arrangement public garage hill corner remarkably inconvenient, mobility issues parking hotel challenging maneuver, rooms adequate not maintained cleaned particularly, hotel not bad easily better seattle, definitely,  "
"stay away dirty rooms stayed far better places seattle, room size prison cell window facing outside wall, quiet showered flushed toilet, plus seattle best coffee lobby right downtown, hotel limo expect pay 30 yellow cab, hotel staff helpful friendly,  "
"just right love old buildings old hotels, room corner floor, directly fabulous GPE_182 public library, room perfectly small bathroom great, love old deep porcelain bathtub endless hot water, makes love room, one-piece modern sink stunning know, walked ferry thanksgiving, fyi known choose straight hill fourth avenue walk downtown hotel way, young FAMILY_MEMBER ended walking gauntlet single homeless illegal men sitting pier near marketplace, uncomfortable especially pulling luggage, n't highest vibration sure, addition ate great thanksgiving buffet dinner street sazerac restaurant located hotel monaco, delicious, lovely way spend holiday certain, like energy ambience old hotels adore hot baths excellent customer service stay executive hotel pacific downtown GPE_182, free wireless internet awesome,  "
"good location hotel located, rooms quite cozy comfy bed, bathroom fine said toilet flush really noisy likely wake half middle ShortPeriodORG_12 did door adjcent room really gotdisturbed ShortPeriod door antics quick phone reception SpecificTime soon sorted, real grip attitude reception desk manager forget charm brick, welcoming terribly polite having just arrived GPE_59 shocked disappointed GPE_60, ORG_110 send ORG_111 charm course maybe just somebody, ok hotel convenient town.cheers,  "
"enjoyed executive hotel pacific stayed hotel ShortPeriod, room clean small comfortable worked staff pleasant, cardio room eliptical bike treadmill think new, used small worked needs, looked new ORG_112 fantastic, walked remember downtown area free zone metro hop bus free zone, 2 beautifully sunny ShortPeriod GPE_182, fantastic place,  "
"cramped noisy overrated FAMILY_MEMBER just stayed hotel Month horrible experience, not superior queen room incredibly cramped noises elevator guests rooms nearly impossible sleep ShortPeriod, hotel promises amenities wireless internet access rooms n't working, felt like paid place set sour tone beginning vacation, ShortPeriods cancelled rest stay booked new hotel,  "
"comfy super location, place fabulous, room little small coming LOC_57 no biggie no pun intended, bed linens really nice duvet cover king size pillows, shower fantastic provided bathrobe, think best ammenities congierge, provided colorful map city gave really good tips based interests, told efficient route wanted, thing n't crazy parking garage, little bit maze, did n't pay not sure fluke hotel validates parking, safe right door,  "
"nice small bathroom stayed hotel ShortPeriods returned ShortPeriod leaving GPE_182, king size room actually large room bathrooms small times, sink tiny second time no room toiletries, overall room clean nice bed flat-screen tv, road noise street, parking 19 ShortPeriod privileges, good location,  "
"not designed business stayed ShortPeriod executive ORG_113, rooms small expected boutique hotel, not prepared size bathroom, literally step stall shower close door, room obviously suite time door adjoining room blocked large tv hear word conversations neighbors having, hotel offers free wireless nice no desk work, bed amazing, comfortable, nice pillows, great comforter, air conditioning worked quite, seattle best coffee house lobby great bonus, plus ca n't beat location price.if complaints stay, sacrifice amenities price charm, minor compared quality service received hotel, prepared poor service called confirm late arrival answered phone plain hello instead announcing hotel, arrived OrdinalDate 2 young men counter moved hold door help bags, lobby steps elevator checking moved help bags stairs, literally stood desk watched struggle, housekeeping staff not better, room looked like just neatened not cleaned, room coffee pot not washed, carpet not vacuumed, hopefully owner hotel read review shape staff,  "
"great older hotel downtown location great especially qwest field seahawks game, staff friendly helpful, room small clean appointed, recommend quick overnights,  "
"small fine really really really small room old buildings like small, computers guest use wi-fi nice sitting room/business area, parking costs ShortPeriod covered garage door, good location shopping waterfront, loved elliotts waterfront restaurant GPE_63 restaurant, loved nordstroms, great time seattle,  "
"disappointing, MediumPeriod FAMILY_MEMBER dog repeat guests executive pacific plaza hotel quick business trip, LongPeriod prior stayed ShortPeriod FAMILY_MEMBER FAMILY_MEMBER graduation great time, majority staff quite friendly inviting, price affordable rooms nice location amazing needs, challenge encountered reserved room asked nice reservationists confirmation directed e-mail forward FAMILY_MEMBERs itinerary traveling GPE_513, assured occur did not, experience great talking property affordability location, needed return business selected property positive experience MediumPeriod prior, time booked reservation on-line party immediately receive confirmation itinerary travels exactly occurred, called property advance confirm arrangements informed bringing dog, confirm acknowledgement, arriving property mentioned returning just MediumPeriod previous visit acknowledged, assigned room entered not quite impressed, room located wing hotel end hallway rooms clustered hand written signs room doors stating painting, located floor previous room king bed queen, room small cramped view house workings systems not staying long not big issue, time checked needed leave event 5:00pm sound possibly paint sprayer did not cause discomfort, returned hotel approximately 11:30pm tired total ShortPeriod travel early late events, slept just fine promptly 7:47am awaken sounds staff yelling forth, stopped OrdinalDate began, decided time pack leave no big deal guess, FAMILY_MEMBER took dog walk car continued prepare departure, came tell went car broken, contacted garage attendant told 17 level garage happens time, offered parking hotel, point weighing entire experience limited stay feeling quite disappointed decided share experience management, check asked nice desk attendant speak manager regards experience stated desk supervisor did wish speak general manager, told comfortable speaking comfortable share ORG_513, said yes, went explain entire experience empathized added appeared apparent penalized booking party room assignment opportunity raised upgrade no chose quite confident hotel not 100 occupancy, stated new construction noise given option not bothered advance, did not argue facts, offered credit parking charge said credited room night charge paid, just insult injury point, say said treated better parking garage management graciously offered vacuum glass car window thief broke no charge let dog ORG_115 past LongPeriod believe understanding point view patronage unappreciated.the hotel potential understand just recently changed ownership/management Month, need remember just need make people feel special goes long way guest experience regardless things direct control.it MediumPeriod not follow-up hotel, experience disappointing,  "
"best location nice clean hotel low price, traveling budget want best location nicest room possible 100 place, older maintained hotel walking distance pike place market 1/2 mile way, located street new seattle central library, park car not use ready check, advantage city traffic parking problems.the competition price range cheap hotel chains comfort inn located freeway onramps need drive everything.note pacific plaza hotel does not parking lot does agreement attached parking garage discount price customers ShortPeriod 10/05,  "
"good news/ bad news seattle ShortPeriod opted location price lack air conditioning room quite uncomfortably warm large screened window ceiling bureau fan going speed, location prime walked right street wonderful tour seattle library walked street pike market street frye museum, staff pleasant, room pretty small adult couple teenage FAMILY_MEMBER, coffee shop lobby good quick continental breakfast,  "
"small good value spent nights LOC_13 not overly impressed hotel room perfectly adequate needed, bed quite comfortable pillows small bit squished, room contained queen-sized bed large upholstered chair medium dresser large television set, bathroom small clean fresh towels soap ShortPeriod, happy hotel price paid, enjoyed coffee shop main level visitor lobby complete free internet acessible computers wonderful, staff friendly majority guests, definitely stay,  "
"great deal great location, traveling stayed perfect, yes small like european hotels sleeping cares, charming unique, best clean, walking distance staff super helpful, n't someplace want cram family definite good deal travelers,  "
"better MediumPeriod seattle GeneralTime, LOC_13 good buy use improvement, 8th floor PERSON_78 rise room, room non-smoking internal ventilation draw smoke rooms, staff courteous helpful location good,  "
"happy hotel family FAMILY_MEMBER toddler stayed MediumPeriod house hunting GPE_182, room located GeneralDate floor view space needle not facing i-5 water, felt lucky renovated room, FAMILY_MEMBER family spent ShortPeriod floor half-way renovated room, bathroom needed updating old, make sure ask renovated room, i-5 little noisy sleep, heating/cooling loud kept night.hotel staff helpful pleasant GeneralTime, hotel food good.the hotel located bit away westlake pike place waterfront, got use walking hills n't bad, yes starbucks corner, nice local market located steet blocks quick walk, ORG_116 atm inside.overall pretty happy hotel,  "
"good place stay stayed ShortPeriod Year. impressions n't great building looks little long tooth main highway lobby dated room large clean bathroom, hotel location n't bad easy walking distance downtown attractions steep hill doorstep tough negotiate GeneralTime meal, speaking food breakfast especially pancakes good, staff friendly helpful offered store bag MediumPeriod GPE_189,  "
"upgrade outdated arrived given junior suite marriott silver status, upgraded room joke, switches broken linens old bed sagged ORG_445 tv sitting radiator not bed, addition nearly impossible king size bed no walking room, room away highway road noise bad, wife didnot sleep wink ShortPeriod, GeneralTime canceled ShortPeriod reservation moved ORG_118 near airport, half price better renaissance, worst marriott stayed, stay away,  "
"alright check great let check early, requested got mini refrigerator, quite walking distance pike place, nice supermarket block away, room ok,  "
"dirty place, watch, limited english used, reading reviews sounds like complete different hotel stayed, stayed 9/12-9/15 room club level floor 26. say rooms needed updating understatement, not usually care GeneralDate style problem GeneralDate dirt cause room itch produce rash, case, everytime left room breath did not itch, return room began, carpet multi dark color did lot hide LongPeriod goodness knows, did not dare walk barefoot, carpet tore doorway tiles loose bathroom, usually hotel remodels starts expensive room remodels long way off.beds beds nothing special, bathroom size closet forget closing door not possible.for need know friends requested handicap room wheelchair, no handicap room, regular room couple shower bars minumum legal requirement, not service personal check bar course spoke complete coherent english, need know want communicate housekeeping staff gift store, incredibly frustrating tell housekeeping leave extra towels draw pictures.the called parking garage unmanned entry completely unsafe, need know, dark shadowed underground exceptionally tight spaces, elevators not clear, actually enter doorways stairs flight reach elevator places, stairways believe town, careful check breeze check, english speaking folks hidden, bar course want money aggrevating you.however note credit card charged twice entire stay having worst time resolving issue, reason feel compelled connecting desk hotel, folks not billing, trying ShortPeriod,  "
